1.545609890857074976e+09,3.088397000000000503e+02,-2.968687772750854492e+00,-1.790943864507148567e-04
1.545609891656619072e+09,2.897866999999999962e+02,-2.967779636383056641e+00,1.009015175757781201e-03
1.545609898256465912e+09,2.072776999999999816e+02,-2.967745065689086914e+00,-5.497533013438832706e-05
1.545609902256314993e+09,2.052196999999999889e+02,-2.967949390411376953e+00,1.447033119391169119e-04
1.545609902456351995e+09,2.705787000000000262e+02,-2.968161344528198242e+00,-7.867441296172873635e-05
1.545609902656357050e+09,2.906147000000000276e+02,-2.970436334609985352e+00,-2.829815514892099725e-03
1.545609902857055902e+09,2.883477000000000317e+02,-2.971690654754638672e+00,-3.611221734419800111e-03
1.545609903056370974e+09,2.756037000000000035e+02,-2.969871759414672852e+00,-1.818087474072900209e-03
1.545609903256388903e+09,2.880427000000000248e+02,-2.970514059066772461e+00,-2.940503377943483061e-03
1.545609903456361055e+09,2.913417000000000030e+02,-2.970099449157714844e+00,-2.039719452635551603e-03
1.545609903656351089e+09,2.792787000000000148e+02,-2.968963861465454102e+00,1.549679964489846483e-03
1.545609903856620073e+09,2.861097000000000321e+02,-2.970495939254760742e+00,1.619939101731723884e-03
1.545609904056375027e+09,2.837887000000000057e+02,-2.970331668853759766e+00,-4.599315896466037450e-04
1.545609904256406069e+09,2.845137000000000285e+02,-2.970331668853759766e+00,-4.599315896466037450e-04
1.545609904456424952e+09,2.824356999999999971e+02,-2.967814445495605469e+00,1.210313345882499479e-03
1.545609904656438112e+09,2.835557000000000016e+02,-2.968270063400268555e+00,1.304255588904663790e-03
1.545609904856637955e+09,2.822617000000000189e+02,-2.965429782867431641e+00,5.630581991093987215e-03
1.545609905056404114e+09,2.868747000000000185e+02,-2.967024564743041992e+00,3.634751561751449912e-03
1.545609905256356955e+09,2.834927000000000135e+02,-2.967474460601806641e+00,2.587515894417910696e-03
1.545609905456449986e+09,2.760177000000000476e+02,-2.968935251235961914e+00,-1.244951075885607477e-03
1.545609905656367064e+09,2.791117000000000417e+02,-2.970366001129150391e+00,-5.482693659258427651e-03
1.545609905857101917e+09,2.748367000000000075e+02,-2.977119445800781250e+00,-1.333802951177399075e-02
1.545609906056396961e+09,2.712277000000000271e+02,-2.992389917373657227e+00,-2.817034919158855830e-02
1.545609906256392956e+09,2.695167000000000144e+02,-2.997937917709350586e+00,-3.382942659448903017e-02
1.545609906456453085e+09,2.636247000000000185e+02,-2.985093355178833008e+00,-1.700174101520754086e-02
1.545609906656333923e+09,2.572626999999999953e+02,-2.937602519989013672e+00,3.853867146189222936e-02
1.545609906857083082e+09,2.502356999999999800e+02,-2.824551105499267578e+00,1.865209509411006050e-01
1.545609907056411028e+09,2.393846999999999809e+02,-2.773432970046997070e+00,2.495148244835835305e-01
1.545609907256438971e+09,2.469067000000000007e+02,-2.706173896789550781e+00,3.099546516261403317e-01
1.545609907456396103e+09,2.381867000000000019e+02,-2.656354427337646484e+00,3.308611212939608359e-01
1.545609907656307936e+09,2.396306999999999903e+02,-2.568179130554199663e+00,3.197454242991071838e-01
1.545609907856592894e+09,2.269086999999999819e+02,-2.526155710220336914e+00,3.140408170434428881e-01
1.545609908056447983e+09,2.308256999999999834e+02,-2.467026472091674805e+00,2.988808546255217746e-01
1.545609908256366968e+09,2.268666999999999803e+02,-2.407004117965698242e+00,2.933260225102299890e-01
1.545609908456429005e+09,2.178146999999999878e+02,-2.353366374969482422e+00,2.846023050411417565e-01
1.545609908656429052e+09,2.186577000000000055e+02,-2.310815811157226562e+00,2.859325507929861288e-01
1.545609908856642962e+09,2.145596999999999923e+02,-2.226329803466796875e+00,2.830619040462609148e-01
1.545609909056408882e+09,2.135197000000000003e+02,-2.183308362960815430e+00,2.794603016599068734e-01
1.545609909256364107e+09,2.191476999999999862e+02,-2.147284984588623047e+00,2.732428945850879920e-01
1.545609909456393957e+09,2.066937000000000069e+02,-2.101770639419555664e+00,2.647208747058082956e-01
1.545609911056318998e+09,2.119516999999999882e+02,-1.669701576232910156e+00,2.387166496265796800e-01
1.545609911256275892e+09,2.084916999999999803e+02,-1.651881217956543191e+00,2.032953699509098822e-01
1.545609911456284046e+09,2.076397000000000048e+02,-1.622876048088073508e+00,1.761479098843690694e-01
1.545609911656332016e+09,2.272896999999999821e+02,-1.609689474105835183e+00,1.373595630095039155e-01
1.545609915456341028e+09,2.030137000000000000e+02,-2.065386056900024414e+00,6.470651586420748946e-02
1.545609915856576920e+09,2.031646999999999821e+02,-1.949306011199951172e+00,1.846459748694169734e-01
1.545609917656276941e+09,2.995987000000000080e+02,-1.721178650856018066e+00,7.056500563191384079e-02
1.545609952055917978e+09,2.930707000000000448e+02,-7.481771707534791427e-02,1.179933509493302224e-01
1.545609952256081104e+09,2.848756999999999948e+02,-7.221549749374391036e-02,5.132398429601882361e-02
1.545609952455828905e+09,2.909867000000000417e+02,-6.431524455547332764e-02,4.897572937595768422e-02
1.545609952655833960e+09,2.924407000000000494e+02,-6.370390206575390901e-02,7.514527865249892580e-03
1.545609952856120110e+09,2.949197000000000344e+02,-6.622369587421417236e-02,9.552413680704070417e-03
1.545609953056124926e+09,2.906217000000000326e+02,-6.769343465566636520e-02,5.321353681970181736e-03
1.545609953255757093e+09,2.970757000000000403e+02,-6.855687499046325684e-02,-4.989869889753099398e-03
1.545609953455775976e+09,2.943607000000000085e+02,-6.935521960258485274e-02,-7.062705519574938480e-03
1.545609953655775070e+09,2.911467000000000098e+02,-7.114263623952865601e-02,-6.425907449281296861e-03
1.545609953856144905e+09,2.943277000000000498e+02,-7.221440225839614868e-02,-5.318342960435624468e-03
1.545609954055774927e+09,2.938427000000000362e+02,-7.221440225839614868e-02,-5.318342960435624468e-03
1.545609954255753994e+09,2.961727000000000203e+02,-7.317206263542175293e-02,-4.489841134954657316e-03
1.545609954455801964e+09,2.949567000000000121e+02,-7.352938503026963668e-02,-4.261638520487150660e-03
1.545609954655761957e+09,2.900477000000000203e+02,-7.354202866554260254e-02,-1.659052515853969186e-03
1.545609954856061935e+09,2.971667000000000485e+02,-7.517263293266296387e-02,-3.112851906627378887e-03
1.545609955055758953e+09,3.043917000000000144e+02,-7.439944148063659668e-02,-1.668636301938846139e-03
1.545609955256083012e+09,2.961687000000000012e+02,-7.239323109388350053e-02,1.336729077979170472e-03
1.545609955455775976e+09,2.956447000000000003e+02,-7.030988484621049361e-02,2.512927977418810254e-03
1.545609955655731916e+09,2.890357000000000198e+02,-7.075584679841995239e-02,3.095868839108833516e-03
1.545609955856046915e+09,2.932427000000000135e+02,-7.181916385889054733e-02,3.726525526180320732e-03
1.545609956055783987e+09,2.913247000000000071e+02,-7.178869843482971191e-02,2.901331800122674328e-03
1.545609956255729914e+09,2.956217000000000326e+02,-7.401236891746522384e-02,-1.799351668051498701e-03
1.545609956455809116e+09,3.139977000000000089e+02,-7.570758461952209473e-02,-5.503430519801422519e-03
1.545609957455751896e+09,3.149847000000000321e+02,8.733550459146499634e-02,1.856294389224457941e-01
1.545609957655694962e+09,2.845137000000000285e+02,1.180801913142204285e-01,1.924139580495770052e-01
1.545609957856102943e+09,2.900087000000000330e+02,1.433894038200378696e-01,1.664857188164013957e-01
1.545609958055833101e+09,3.085927000000000362e+02,1.669257283210754950e-01,1.461230497955427476e-01
1.545609960455699921e+09,3.111957000000000448e+02,8.405895233154297985e-01,2.803973355794566746e-01
1.545609960655651093e+09,3.021827000000000112e+02,8.764737844467163086e-01,2.709161244641966060e-01
1.545609960856009007e+09,2.917177000000000362e+02,9.304362535476684570e-01,2.675456424570071823e-01
1.545609963855973005e+09,2.370996999999999844e+02,1.377821326255798340e+00,2.378829351506160927e-01
1.545609964655657053e+09,2.096646999999999821e+02,1.465372681617737038e+00,1.029837544478396788e-01
1.545609964855936050e+09,2.128057000000000016e+02,1.461760640144348145e+00,5.813897711939168544e-02
1.545609965056087017e+09,2.103346999999999980e+02,1.472272992134094238e+00,6.227074681696437297e-02
1.545609965255626917e+09,2.088086999999999875e+02,1.480458974838256836e+00,6.331661593508618180e-02
1.545609965655638933e+09,2.093436999999999841e+02,1.477307915687561035e+00,1.828752384795750974e-02
1.545609965855927944e+09,2.079856999999999800e+02,1.470076322555541992e+00,-2.744307724659571582e-03
1.545609966055641890e+09,2.106536999999999864e+02,1.469262123107910156e+00,-1.398854478088743490e-02
1.545609966255728006e+09,2.075687000000000069e+02,1.471564769744873491e+00,-9.357504063571863914e-03
1.545609967255651951e+09,2.032026999999999930e+02,1.477617263793945312e+00,-7.750381067415131400e-03
1.545609967455607891e+09,2.081256999999999948e+02,1.478903770446777566e+00,-5.159473619260239799e-03
1.545609967655688047e+09,2.057656999999999812e+02,1.480390071868896484e+00,1.675212310255576797e-03
1.545609967855951071e+09,2.158876999999999953e+02,1.481369256973266602e+00,5.328169476516886501e-03
1.545609968055975914e+09,2.077786999999999864e+02,1.482405424118041992e+00,5.632676987024060229e-03
1.545609968255614042e+09,2.110946999999999889e+02,1.484331011772155762e+00,6.584392887764067663e-03
1.545609968455667973e+09,2.072237000000000080e+02,1.483678817749023438e+00,5.307325635750196301e-03
1.545609968655594110e+09,2.089497000000000071e+02,1.483198523521423340e+00,2.957357265679115294e-03
1.545609968855928898e+09,2.046496999999999957e+02,1.482239127159118652e+00,9.159911697296363843e-04
1.545609969455914021e+09,2.107716999999999814e+02,1.477414250373840332e+00,-6.803777988357774531e-03
1.545609969855948925e+09,2.799097000000000435e+02,1.494933605194091797e+00,1.335787757150025054e-02
1.545609970055725098e+09,2.090836999999999932e+02,1.564893603324890359e+00,8.736669390856308115e-02
1.545609970255960941e+09,2.138897000000000048e+02,1.570503711700439675e+00,9.522988041390668956e-02
1.545609970655567884e+09,2.177376999999999896e+02,1.614397287368773970e+00,1.340148225575245045e-01
1.545609971055927992e+09,2.240696999999999832e+02,1.636446118354797141e+00,7.530558163075018463e-02
1.545609971455568075e+09,2.704447000000000116e+02,1.709663271903991921e+00,1.120943054927481114e-01
1.545609975655544043e+09,2.071776999999999873e+02,1.484463810920715332e+00,-2.192677363545637303e-01
1.545609975855880022e+09,2.100726999999999975e+02,1.480294585227966531e+00,-1.392977316088375161e-01
1.545609976055526972e+09,2.104416999999999973e+02,1.487905263900756836e+00,-5.987505456523139341e-02
1.545609976255578995e+09,2.080147000000000048e+02,1.494944214820861816e+00,-1.844436866920800416e-02
1.545609976455594063e+09,2.042656999999999812e+02,1.496877074241638184e+00,1.460124017294329828e-02
1.545609976855827093e+09,2.035207000000000050e+02,1.493000030517578125e+00,5.992741068378776813e-03
1.545609977055594921e+09,2.059036999999999864e+02,1.491849184036255327e+00,-1.399015483091038074e-03
1.545609977855712891e+09,2.069847000000000037e+02,1.483677625656128152e+00,-1.020855548076178392e-02
1.545609978055581093e+09,2.115166999999999859e+02,1.484217643737792969e+00,-8.029075140043350281e-03
1.545609978255955935e+09,2.132887000000000057e+02,1.485299229621887207e+00,-1.878082584262819868e-03
1.545609978455467939e+09,2.095656999999999925e+02,1.492453575134277122e+00,5.463884468838304566e-03
1.545609978655502081e+09,2.041627000000000010e+02,1.494759917259216309e+00,1.303824026882911824e-02
1.545609978855788946e+09,2.022126999999999839e+02,1.497469067573547807e+00,1.558970662276134601e-02
1.545609979055444956e+09,2.117937000000000012e+02,1.496795058250427024e+00,1.344334205536765366e-02
1.545609979255286932e+09,2.050126999999999953e+02,1.498024463653564453e+00,1.339749754069000272e-02
1.545609979455483913e+09,2.033966999999999814e+02,1.497940182685852273e+00,5.776566306070500013e-03
1.545609979655491114e+09,2.094036999999999864e+02,1.498559236526489702e+00,4.000149608683394205e-03
1.545609979855762005e+09,2.054677000000000078e+02,1.499038457870483398e+00,1.652257160240740673e-03
1.545609980255465984e+09,2.041567000000000007e+02,1.498432397842407005e+00,5.790336798742077781e-04
1.545609980655472994e+09,2.162676999999999907e+02,1.492942094802856667e+00,-5.617575667981248959e-03
1.545609980855734110e+09,2.034797000000000082e+02,1.487631440162659135e+00,-1.140827976269913509e-02
1.545609981055457115e+09,2.165106999999999857e+02,1.479142069816589133e+00,-2.013987414665086711e-02
1.545609981255381107e+09,2.062407000000000039e+02,1.477211236953735130e+00,-2.233592164158785739e-02
1.545609981455523014e+09,2.048766999999999996e+02,1.475279688835143821e+00,-2.362531002738700245e-02
1.545609981655462027e+09,2.105867000000000075e+02,1.473069906234741211e+00,-1.713102610289859301e-02
1.545609981855784893e+09,2.162877000000000010e+02,1.474797606468200684e+00,-9.056191630170136453e-03
1.545609982055490017e+09,2.093226999999999975e+02,1.474132418632507546e+00,-5.274823262542488282e-03
1.545609982255438089e+09,2.046376999999999953e+02,1.470453143119812456e+00,-7.115261181580991891e-03
1.545609983255392075e+09,2.457757000000000005e+02,1.466706871986389382e+00,-4.920089808114614174e-03
1.545609983455429077e+09,2.555176999999999907e+02,1.480581760406493919e+00,1.362512498960026519e-02
1.545609983655420065e+09,2.021616999999999962e+02,1.490178108215332253e+00,2.914757399171045982e-02
1.545609984055489063e+09,2.106286999999999807e+02,9.929900169372559704e-01,-5.917487765420097467e-01
1.545609984255366087e+09,2.068777000000000044e+02,1.011061906814575195e+00,-5.521757892225132025e-01
1.545609984455415010e+09,2.036157000000000039e+02,1.022659897804260254e+00,-5.498931572999363748e-01
1.545609984655370951e+09,2.144976999999999805e+02,1.026765823364257590e+00,-5.478019982471515892e-01
1.545609984855690002e+09,2.310836999999999932e+02,1.035071372985839844e+00,-5.124071020502456442e-01
1.545609985855707884e+09,2.073846999999999809e+02,1.038892030715942383e+00,-1.668161062704895045e-02
1.545609986255397081e+09,2.099646999999999935e+02,1.036590218544006570e+00,-4.363817507272328006e-02
1.545609986455380917e+09,2.052096999999999980e+02,1.035517811775207520e+00,-3.757360828721594687e-02
1.545609986655431986e+09,2.045447000000000060e+02,1.034668684005737305e+00,-4.968962916231992565e-03
1.545609986855684996e+09,2.030216999999999814e+02,1.035489201545715332e+00,-4.249613983813264537e-03
1.545609987055365086e+09,2.060327000000000055e+02,1.035556912422180176e+00,-1.148320693592057903e-03
1.545609987255697012e+09,2.062746999999999957e+02,1.031573772430419922e+00,-4.153263911833557365e-03
1.545609987455400944e+09,2.096577000000000055e+02,1.029428839683532715e+00,-6.773717683901301322e-03
1.545609987655379057e+09,2.065317000000000007e+02,1.030200481414795144e+00,-4.966012189663985589e-03
1.545609987855669022e+09,2.032906999999999869e+02,-1.371196508407592551e+00,-2.406772356659378165e+00
1.545609988055468082e+09,2.037446999999999946e+02,-1.372411012649536133e+00,-2.534406551477959457e+00
1.545609988255394936e+09,2.038646999999999991e+02,-1.371066570281982644e+00,-2.528650110782402205e+00
1.545609988455419064e+09,2.031906999999999925e+02,-1.370980381965636985e+00,-2.825023576265643044e+00
1.545609988655693054e+09,2.023346999999999980e+02,-1.370804548263549583e+00,-2.401051971021085585e+00
1.545609989055387974e+09,2.026987000000000023e+02,-1.372337937355041504e+00,7.308141030669633431e-05
1.545609989455710888e+09,2.126097000000000037e+02,-1.372315645217895508e+00,-1.405418156130526551e-03
1.545609989655441999e+09,2.955867000000000075e+02,-1.372891902923584206e+00,-2.196993118179876425e-03
1.545609989856081963e+09,2.129437000000000069e+02,-1.362357139587402344e+00,9.755028086612488672e-03
1.545609991055399895e+09,2.056556999999999960e+02,-1.924656271934509277e+00,-6.418037798191641441e-01
1.545609991255312920e+09,2.129847000000000037e+02,-2.053308248519897461e+00,-8.003297885621863950e-01
1.545609991455307961e+09,2.074996999999999900e+02,-2.106734752655029297e+00,-7.336288319685030368e-01
1.545609991655308008e+09,2.162316999999999894e+02,-2.217165946960448775e+00,-3.655090136831133374e-01
1.545609991856499910e+09,2.268806999999999903e+02,-2.271303176879883257e+00,-3.647505800114802521e-01
1.545609992055401087e+09,2.376426999999999907e+02,-2.342428445816040039e+00,-3.620100022202069057e-01
1.545609992255302906e+09,2.289257000000000062e+02,-2.428286790847778764e+00,-3.783039857641667947e-01
1.545609992855657101e+09,2.142647000000000048e+02,-2.669379472732543945e+00,-4.192181939339822971e-01
1.545609993055402994e+09,2.161466999999999814e+02,-2.763971805572509766e+00,-4.439106434752392860e-01
1.545609993255372047e+09,2.391366999999999905e+02,-2.853550910949707031e+00,-4.478063429944918461e-01
1.545609993455341101e+09,2.370267000000000053e+02,-2.921999454498291016e+00,-4.542144602592849689e-01
1.545609993655350924e+09,2.462107000000000028e+02,-2.993238210678100586e+00,-4.604839805865116320e-01
1.545609993855596066e+09,2.534916999999999803e+02,-3.080512046813964844e+00,-4.569209245387507723e-01
1.545609994055347919e+09,2.582887000000000057e+02,3.124691247940063477e+00,-4.384286286776202801e-01
1.545609994255284071e+09,2.590137000000000285e+02,3.046021223068237305e+00,-4.262667382620470846e-01
1.545609994455404043e+09,2.696847000000000207e+02,2.965315580368041992e+00,-4.168270854830695149e-01
1.545609994655735970e+09,2.655957000000000221e+02,2.838170766830444336e+00,-4.050804198679350820e-01
1.545609994855515003e+09,2.706707000000000107e+02,2.773660182952880859e+00,-4.130223719715112041e-01
1.545609995055315018e+09,2.672157000000000266e+02,2.690956115722656250e+00,-4.177218278827344866e-01
1.545609995255294085e+09,2.712587000000000330e+02,2.565406799316406250e+00,-4.208029314277514366e-01
1.545609995455264091e+09,2.870817000000000121e+02,2.488369941711425781e+00,-4.114919936693151037e-01
1.545609995655262947e+09,3.021507000000000289e+02,2.408933162689208984e+00,-4.052657289970085230e-01
1.545609995855525017e+09,3.090267000000000053e+02,2.322357177734375444e+00,-4.096238891451582931e-01
1.545609996055277109e+09,3.048847000000000094e+02,2.248505592346190962e+00,-3.987586842645674534e-01
1.545609996255234957e+09,3.059207000000000107e+02,2.193994998931884766e+00,-3.910552623546044715e-01
1.545609996455384016e+09,3.029917000000000371e+02,2.141397476196288618e+00,-3.855187931762520392e-01
1.545609996655284882e+09,3.087967000000000439e+02,2.026316165924072266e+00,-3.697373545838187336e-01
1.545609997255281925e+09,3.061086999999999989e+02,1.896718859672546165e+00,-2.718466648830636379e-01
1.545609999255235910e+09,2.177966999999999871e+02,1.200815439224242942e+00,-4.647623470931222522e-01
1.545609999455270052e+09,2.048547000000000082e+02,1.199491262435913086e+00,-3.641453240009608905e-01
1.545609999655299902e+09,2.157817000000000007e+02,1.185591101646423340e+00,-3.084992132451096492e-01
1.545609999855513096e+09,2.161086999999999989e+02,1.178997516632080078e+00,-1.291899145558551010e-01
1.545610000055227995e+09,2.074307000000000016e+02,1.188372611999511719e+00,-1.554941062165166553e-02
1.545610038454813957e+09,2.071326999999999998e+02,-2.969208478927612305e+00,2.244928866334763573e-01
1.545610038654755116e+09,2.514187000000000012e+02,-2.973344087600708008e+00,1.908168816601233941e-01
1.545610038855453014e+09,2.401277000000000044e+02,-2.993230342864990234e+00,1.184109433551711471e-01
1.545610039054757118e+09,2.511656999999999869e+02,-3.125627040863037109e+00,-1.173620517225958809e-01
1.545610039254728079e+09,2.518286999999999978e+02,-3.125627040863037109e+00,-1.173620517225958809e-01
1.545610039454792976e+09,2.613856999999999857e+02,2.978201150894165039e+00,-3.685465287308976601e-01
1.545610039654850960e+09,3.070966999999999985e+02,2.978201150894165039e+00,-3.685465287308976601e-01
1.545610039855477095e+09,2.916457000000000335e+02,2.903885602951049805e+00,-3.343160650705691017e-01
1.545610040054760933e+09,2.892767000000000053e+02,2.901645421981811523e+00,-2.695943779876540658e-01
1.545610040254749060e+09,2.918967000000000098e+02,2.903233051300048828e+00,-1.843083821632826858e-01
1.545610040454705000e+09,2.888717000000000326e+02,2.901569128036499023e+00,-9.014989455521203732e-02
1.545610040654712915e+09,2.931237000000000421e+02,2.900141477584838867e+00,-3.116076368548379924e-03
1.545610040855444908e+09,3.068287000000000262e+02,2.898165225982666016e+00,-6.727687773374529771e-03
1.545610041855479956e+09,2.917407000000000039e+02,2.931667089462280273e+00,3.376804448502741807e-02
1.545610042054683924e+09,2.894177000000000248e+02,2.941918611526489258e+00,3.946091251116554816e-02
1.545610042254688978e+09,2.861197000000000230e+02,2.945132732391357422e+00,4.299427597556230995e-02
1.545610042454689026e+09,2.891477000000000430e+02,2.944200277328491211e+00,3.020222599609483777e-02
1.545610042654670000e+09,2.993237000000000307e+02,2.943878173828125000e+00,1.356948049849169072e-02
1.545610042855385065e+09,2.215377000000000010e+02,2.947414159774780273e+00,6.106731896984069277e-03
1.545610043054681063e+09,2.894607000000000312e+02,2.941582441329956055e+00,-4.063909883990473801e-03
1.545610044254652977e+09,3.093717000000000326e+02,3.031482458114624023e+00,1.770187585647232109e-01
1.545610044654663086e+09,2.845257000000000289e+02,3.103902578353881836e+00,2.613856118572437381e-01
1.545610048855469942e+09,2.504046999999999912e+02,-3.141128540039062500e+00,3.671981957038843863e-02
1.545610049054594994e+09,2.757647000000000048e+02,3.113193988800048828e+00,5.568682931234291431e-04
1.545610049254569054e+09,2.824857000000000085e+02,3.059583663940429688e+00,-1.000196006472383881e-01
1.545610049454623938e+09,2.834177000000000248e+02,3.034965515136718750e+00,-1.439509714016742048e-01
1.545610049654577971e+09,2.855137000000000285e+02,3.031872034072875977e+00,-1.431756193890275641e-01
1.545610049855344057e+09,2.884077000000000339e+02,3.030927658081054688e+00,-9.142378401465535431e-02
1.545610050054624081e+09,2.804127000000000294e+02,3.030579328536987305e+00,-3.411373769664339389e-02
1.545610050254612923e+09,2.454427000000000021e+02,3.024326801300048828e+00,-1.328633599405446702e-02
1.545610050454583883e+09,2.495766999999999882e+02,2.987217426300048828e+00,-5.021959002840101216e-02
1.545610050855297089e+09,3.090317000000000007e+02,2.808727979660034180e+00,-2.222806560617595628e-01
1.545610051054591894e+09,2.194197000000000060e+02,2.825004816055297852e+00,-2.216868434715877911e-01
1.545610051254601002e+09,2.968797000000000139e+02,2.813371896743774414e+00,-1.932963509253378120e-01
1.545610051454632998e+09,2.983357000000000312e+02,2.736754655838012695e+00,-8.885859542091792407e-02
